Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,Tm,C_value,CV_C_value
Bloomeria,Asparagaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.5934927832070107,0.3703754073571108,-1.1614697359315165,0.4917927089150691,-0.073394830170893,0.622337245650042,1.046603600396655,0.7277067966649874
Blumea,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.13233079297174766,-0.5818451574895072,-0.45803472439148674,-0.6506825458724149,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Blysmus,Cyperaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.5129790546692574,0.5331455649780126,0.3703754073571108,-1.2496276972860312,-2.42864967379914,0.5545472009901136,-2.469997488778024,-0.4007261395476465,2.6103902301901027
Bobea,Rubiaceae,Gentianales,0.8782755010926624,1.161050372078185,0.6870063794654686,1.9138136866043858,-0.5083097921702562,-0.6276059740492766,0.3703754073571108,-0.19173217090554595,0.4917927089150691,0.5117329715927725,0.5376860252136041,-0.41146298253566543,-0.10705167941001958
Boechera,Brassicaceae,Brassicales,-0.14976604427448362,0.1714315033472581,0.2691160339699887,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.33224844768466544,0.6379898122149598,0.47556802771312684,0.6972612989812516,-0.8042340359495638,-0.517594453953208,-1.7860462469860359
Boerhavia,Nyctaginaceae,Caryophyllales,-0.18384476950921877,-0.36836060575731233,-0.785837911743214,-0.5818451574895072,-0.3596948218470062,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,-0.3017373869567135,0.1715694968260092,0.0842515910472392,-0.9267586691625668
Bolanthus,Caryophyllaceae,Caryophyllales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.467747775985715,-0.6506825458724149,0.3703754073571108,0.5915729906792603,0.4388861440954767,0.6972612989812516,-0.10910744148328091,-0.3096785018648376,0.07782450775102691
Bombycilaena,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Borago,Boraginaceae,Boraginales,-0.18384476950921877,-0.36836060575731233,-0.6806347492577147,-0.5818451574895072,-0.46752681594903683,-0.21222768912497653,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.2874659771575997,1.5458051049566401,-0.30303092457984826,0.18741997702288155
Borderea,Dioscoreaceae,Dioscoreales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.22210720911071474,-0.06607607196298314,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.6299798123363306,1.2636343701685127,-0.4035264255050946,1.5726249700674937
Bornmuellera,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.33224844768466544,0.6379898122149598,0.47556802771312684,0.6972612989812516,-0.8042340359495638,-0.39681365927283996,0.7616549895850862
Boronia,Rutaceae,Sapindales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.4732514323302732,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,0.5402757911910001,0.1715694968260092,-0.400470859817721,2.26733893495619
Boschniakia,Orobanchaceae,Lamiales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,1.2434424314882688,0.3703754073571108,1.0130932910657977,0.4917927089150691,-1.4291787610867028,0.5222948942251608,-0.058879538357500066,-0.29514057331219146
Bossiaea,Fabaceae,Fabales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,2.684717403194702,1.2834075161866323,0.3703754073571108,0.8047371650857171,0.49075782387277284,-0.05912342037177889,0.06592454285436955,-0.12842452398780554,1.2513719055381498
Bothriochloa,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-10.91520591967196,-1.2496276972860312,-2.42864967379914,1.225303461548462,-1.296803778454835,0.23421211432471703,0.47072134994002746
Botrychium,Ophioglossaceae,Monilophyta,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.6037052395104684,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.628638970119611,-0.5861421700500347
Bouteloua,Poaceae,Poales,-0.16568886744492475,-0.14178120186011434,0.129819252138162,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.09985715169762753,-0.1397941439471103,-2.1554905141612917,-0.5871655829389891,-1.296803778454835,0.23421211432471703,0.47072134994002746
Boykinia,Saxifragaceae,Saxifragales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.6037052395104684,0.3703754073571108,-0.6325219727412736,0.4917927089150691,-0.073394830170893,0.1715694968260092,-0.3518168925798476,-1.7860462469860359
Brachiaria,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.09985715169762753,-0.1397941439471103,-2.42864967379914,-0.5871655829389891,-1.296803778454835,0.23421211432471703,0.47072134994002746
Brachyactis,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.13233079297174766,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Brachyelytrum,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.09985715169762753,-0.1397941439471103,-2.1554905141612917,-0.5871655829389891,-1.296803778454835,0.23421211432471703,0.47072134994002746
Brachyglottis,Asteraceae,Asterales,6.188876852827524,2.6904613499136825,0.6870063794654686,1.9138136866043858,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.3802301408518392,0.1715694968260092,0.02585991578918117,0.47092188437833943
Brachyloma,Ericaceae,Ericales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.528288095667373,-0.6506825458724149,0.3703754073571108,-1.002785407468128,0.41652357497866865,-0.47299430454607877,1.3623941273443572,-0.4446092678112612,-0.9346868533461822
Brachypodium,Poaceae,Poales,-0.04222873347145275,0.24340378537688667,-0.13357829776844155,-0.5818451574895072,1.9461651067354397,1.8951843579093346,0.3703754073571108,-1.2496276972860312,-2.42864967379914,-0.5871655829389891,-1.296803778454835,-0.4703873198548108,-0.6883758714476523
Brachyscome,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.03703892301082298,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Bracteantha,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.40710652351307813,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Brassica,Brassicaceae,Brassicales,-0.17556850765375193,-0.14987332146148588,-1.3391286267595057,-0.4126479481434227,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6972612989812516,-1.2502503579438924,-0.42023781341419847,-0.6762036669692842
Braya,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.33224844768466544,0.6379898122149598,0.47556802771312684,0.6972612989812516,-0.8042340359495638,-0.4024974613754455,0.7616549895850862
Brickellia,Asteraceae,Asterales,-0.16075519838701188,-0.11345877407884813,0.6870063794654686,1.445877653336781,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Brighamia,Campanulaceae,Asterales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.528288095667373,1.206302726204573,0.3703754073571108,0.5135315149937266,0.4917927089150691,2.6524444414598407,0.5368309606707871,-0.4024974613754455,0.5048037161120564
Brimeura,Asparagaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.5934927832070107,0.3703754073571108,-1.1614697359315165,0.4917927089150691,2.6524444414598407,0.622337245650042,0.6419011749783257,0.7277067966649874
Briza,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,-1.5354104547097045,-0.5818451574895072,1.9461651067354397,1.8951843579093346,0.3703754073571108,-0.015416248196516246,-2.42864967379914,-0.5871655829389891,-1.296803778454835,0.4365475101493905,-1.0600985293634773
Brodiaea,Asparagaceae,Asparagales,-0.11381486156514967,0.06861395671669665,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.5934927832070107,0.3703754073571108,-1.1614697359315165,0.4917927089150691,-0.073394830170893,0.622337245650042,1.046603600396655,0.7277067966649874
Bromopsis,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.09985715169762753,-0.1397941439471103,-2.1554905141612917,-0.5871655829389891,-1.296803778454835,0.23421211432471703,0.47072134994002746
Bromus,Poaceae,Poales,-0.18182232531542428,-0.23536834947494037,-1.1801210754819322,-0.5818451574895072,1.9461651067354397,1.8951843579093346,0.3703754073571108,0.6310754634664125,-2.42864967379914,-0.5871655829389891,-3.053577872089832,0.6404989211775957,-0.8099036977594859
Bryonia,Cucurbitaceae,Cucurbitales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,0.2992155992824527,-0.5567279331485219,-2.451019924400157,1.2187952008929985,0.4917927089150691,-0.7726939103274683,-0.5935621024369784,-0.2450561431332716,-1.0362048987337877
Buddleja,Scrophulariaceae,Lamiales,-0.11381486156514967,0.06861395671669665,0.6870063794654686,1.9138136866043858,-0.469528375582068,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6544470695839105,1.6227607598988567,-0.3745521009902698,-0.9536319917589094
Bufonia,Caryophyllaceae,Caryophyllales,-0.18384476950921877,-0.36836060575731233,-0.09450283772928836,-0.5818451574895072,-0.467747775985715,-0.6506825458724149,0.3703754073571108,0.5915729906792603,0.4917927089150691,0.6972612989812516,-0.10910744148328091,-0.3096785018648376,0.07782450775102691
Buglossoides,Boraginaceae,Boraginales,-0.18384476950921877,-0.36836060575731233,-0.8760120521887629,-0.5818451574895072,-0.46752681594903683,-0.21222768912497653,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-0.2874659771575997,-0.06895255020627862,-0.3689555502232661,0.18741997702288155
Bulbine,Xanthorrhoeaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,-0.2247543721048929,-0.5818451574895072,-0.528288095667373,-0.6506825458724149,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-3.0561194781856744,1.7048467918372203,1.779863938470519,-0.7625197942584621
Bulbocodium,Colchicaceae,Liliales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.6506825458724149,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-3.0561194781856744,0.6828756942045858,0.5492236240590839,0.7468599669386751
Bulbostylis,Cyperaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.5129790546692574,0.5331455649780126,0.3703754073571108,-1.187529009762429,-2.42864967379914,0.5545472009901136,-2.469997488778024,-0.4007261395476465,2.6103902301901027
Bunias,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,-1.5923955008280763,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,0.6972612989812516,-0.8042340359495638,-0.21209009093815934,-1.4495924221489171
Bunium,Apiaceae,Apiales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.39615645772462665,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6544470695839105,1.6620936519127816,-0.17830955572764087,-0.3159293750123489
Buphthalmum,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-0.073394830170893,0.1715694968260092,-0.20356438778425098,-1.7860462469860359
Bupleurum,Apiaceae,Apiales,-0.18384476950921877,-0.36836060575731233,-0.9134247286730499,-0.21015128762353558,-0.39615645772462665,-0.6506825458724149,0.3703754073571108,0.5135315149937266,0.4917927089150691,2.6524444414598407,1.6620936519127816,-0.19764376054667185,-0.7536346287442988
Bursaria,Pittosporaceae,Apiales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.36180223319139954,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.11213349721758671,0.1715694968260092,-0.47567641344649203,-1.1845344457538136
Buxus,Buxaceae,Buxales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.528288095667373,-0.6037052395104684,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.20183751836291688,0.1715694968260092,-0.39326128295871143,-0.612333981751696
Cacalia,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Cachrys,Apiaceae,Apiales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.39615645772462665,-0.6506825458724149,0.3703754073571108,0.5639074943211195,0.4817911925455678,0.6544470695839105,1.6620936519127816,-0.17830955572764087,-0.3159293750123489
Caesalpinia,Fabaceae,Fabales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.4146819177856074,2.684717403194702,1.9800465893507573,0.3703754073571108,0.8047371650857171,0.4917927089150691,-0.4396943488238605,0.06592454285436955,-0.33144993509287607,-0.5833707775468987
Caesia,Xanthorrhoeaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.6506825458724149,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-0.073394830170893,1.7048467918372203,1.8250870772180376,-0.8270363786196505
Cakile,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6972612989812516,-0.8042340359495638,-0.45507263082454685,0.7616549895850862
Caladenia,Orchidaceae,Asparagales,-0.14914755558177734,0.5809289679580262,0.6870063794654686,-0.5818451574895072,-0.528288095667373,1.941359397114203,-0.04453567217020329,0.05718442353692142,0.4917927089150691,0.9256038557670724,-1.0963390480594593,0.5232280355734711,1.8646695583889008
Calamagrostis,Poaceae,Poales,-0.09835704040577689,1.2729584928552442,0.6870063794654686,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.33497342558220616,-1.2496276972860312,-2.42864967379914,-0.20183751836291688,1.617630382902709,0.26446119160217535,-0.9741148618423848
Calamintha,Lamiaceae,Lamiales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.38442576396305217,1.7659174732647986,0.3703754073571108,-0.42682006291407265,0.4871423220438573,-0.1875661085638034,0.2929670424973553,-0.38150219238998806,0.7108364539941381
Calamovilfa,Poaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,1.9461651067354397,1.8951843579093346,-0.09985715169762753,-0.1397941439471103,-2.1554905141612917,-0.5871655829389891,-1.296803778454835,0.23421211432471703,0.47072134994002746
Calandrinia,Montiaceae,Caryophyllales,-0.18384476950921877,-0.36836060575731233,-1.9115117651085798,-0.5818451574895072,-0.528288095667373,-0.6037052395104684,0.3703754073571108,0.39598756652104017,0.4917927089150691,-1.6289784982742956,0.1715694968260092,-0.3996555603241427,-0.21737810718910375
Caleana,Orchidaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,1.941359397114203,-0.04453567217020329,0.05718442353692142,0.4917927089150691,0.9256038557670724,-1.0963390480594593,0.5232280355734711,1.8646695583889008
Calendula,Asteraceae,Asterales,-0.06797710366013748,0.1877888412844725,-1.5509518306751437,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,0.3703754073571108,1.2187952008929985,0.4917927089150691,2.6524444414598407,0.1715694968260092,0.02585991578918117,0.47092188437833943
Calicotome,Fabaceae,Fabales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,2.684717403194702,1.2834075161866323,0.3703754073571108,0.8047371650857171,0.4917927089150691,-0.05912342037177889,0.06592454285436955,-0.12842452398780554,1.2513719055381498
Callianthemum,Ranunculaceae,Ranunculales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.38760963235009765,-1.6211977653455303,-0.5716805616103214,0.43377067385437557,1.5820887065263065,0.07466950131126797,0.9835015605398545,0.05358756427949603
Callirhoe,Malvaceae,Malvales,-0.18384476950921877,-0.36836060575731233,0.13994992797619538,-0.5818451574895072,-0.3233824238965091,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.46115869933716463,0.497461561793659,0.1645936103560531,-0.3235318752857729,-0.17945113088786024
Callistemon,Myrtaceae,Myrtales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.4202972740525403,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,0.15494772661492778,0.612860300394464,-0.38828795611893163,-0.8163147377683615
Callitriche,Plantaginaceae,Lamiales,-0.18384476950921877,-0.36836060575731233,-1.5109882928690543,-0.5818451574895072,-0.3309715154516139,1.501732200650048,0.3703754073571108,-1.523896910388966,-2.42864967379914,-3.0561194781856744,-0.10144055479646745,-0.2250972535077813,-0.06451681372681245
Callitris,Cupressaceae,Pinophyta,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.29045115402986416,-0.6037052395104684,0.3703754073571108,1.2187952008929985,-2.42864967379914,-1.7241212307441012,0.08438057132106509,0.8266247433130061,-1.479910669824677
Calocephalus,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.2247543721048929,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Calochilus,Orchidaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,1.941359397114203,-0.04453567217020329,0.05718442353692142,0.4917927089150691,0.9256038557670724,-1.0963390480594593,0.5232280355734711,1.8646695583889008
Calochortus,Liliaceae,Liliales,-0.17526197942508145,-0.14590082938765597,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.6037052395104684,0.3703754073571108,-1.7785754604762738,0.4917927089150691,-0.073394830170893,1.058419290322602,0.2085112646546518,-0.32987524438150667
Calotis,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,0.23112600231264677,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Calycadenia,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,-0.3413965887724358,0.47092188437833943
Calycoseris,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Calylophus,Onagraceae,Myrtales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.4770616610760708,-0.6506825458724149,0.3703754073571108,0.3285443188541419,0.4586058647189321,-0.8583223691221511,-0.05589859324069253,-0.3681578236248385,-0.1903930022717557
Calyptridium,Montiaceae,Caryophyllales,-0.10214321025175935,0.10222738789342875,-1.2066505671557752,-0.5818451574895072,-0.528288095667373,-0.6037052395104684,0.3703754073571108,0.39598756652104017,0.4917927089150691,-1.6289784982742956,0.1715694968260092,-0.12588575900127671,-0.21737810718910375
Calystegia,Convolvulaceae,Solanales,-0.10887157396731055,0.8551681765110858,0.6870063794654686,-0.4392360810406645,0.9492739338068915,-0.5776067359760536,0.3703754073571108,-1.2496276972860312,0.4917927089150691,-0.3302802065549411,-1.1771424857487869,-0.43802122451673026,3.901978523800168
Calytrix,Myrtaceae,Myrtales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,-0.4202972740525403,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,0.15494772661492778,0.612860300394464,-0.4795129798657508,0.11644281037814112
Camassia,Asparagaceae,Asparagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.528288095667373,-0.5934927832070107,0.3703754073571108,-1.1614697359315165,0.4917927089150691,-0.073394830170893,0.622337245650042,-0.1858025062136086,-1.6171929998308205
Camelina,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,-2.048275877980898,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6972612989812516,-0.8042340359495638,-0.45186454641783713,0.7616549895850862
Camissonia,Onagraceae,Myrtales,-0.13928028265889378,1.022013008788328,-1.740075061165065,-0.5642700940120515,-0.4770616610760708,-0.6506825458724149,0.3703754073571108,0.3285443188541419,0.4586058647189321,-0.8583223691221511,-0.05589859324069253,-0.3681578236248385,-0.1903930022717557
Campanula,Campanulaceae,Asterales,-0.18348984211673425,-0.3361624792641814,-0.11415617445347588,-0.5818451574895072,-0.528288095667373,1.206302726204573,0.3703754073571108,0.27844362298519937,0.4917927089150691,-3.0561194781856744,0.5069037632367175,-0.27390143880399476,-0.9182363335760265
Camphorosma,Amaranthaceae,Caryophyllales,-0.18384476950921877,-0.36836060575731233,-0.6806347492577147,0.6659842645574393,0.8523263858274703,-0.6506825458724149,0.3703754073571108,1.152081066108073,-2.42864967379914,0.1406763168158143,-2.1275448242851605,-0.37801771960700903,-0.04646765903874597
Canavalia,Fabaceae,Fabales,0.04375243126121039,0.39634488316043637,0.6870063794654686,-0.5818451574895072,2.684717403194702,1.9800465893507573,0.3703754073571108,0.8047371650857171,0.4917927089150691,2.6524444414598407,0.06592454285436955,-0.12842452398780554,1.2513719055381498
Capsella,Brassicaceae,Brassicales,0.11961816489383825,0.5055885253083495,-1.0713893578550933,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,1.2187952008929985,0.4917927089150691,0.6972612989812516,-2.9090722516548775,-0.48799131804950246,-0.6939647942294084
Caragana,Fabaceae,Fabales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,2.684717403194702,1.2834075161866323,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.05912342037177889,0.06592454285436955,-0.3243451824646191,1.2513719055381498
Caralluma,Apocynaceae,Gentianales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.5063580118101054,-0.6506825458724149,0.3703754073571108,-1.8667334218307885,0.4917927089150691,-0.05912342037177889,0.9981373606178661,-0.39070883478700086,0.21651532015405134
Cardamine,Brassicaceae,Brassicales,-0.17318804440530508,0.09711230346627742,-0.2061470100512351,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.3703754073571108,-0.6799916457588882,0.4917927089150691,-0.20183751836291688,-0.8042340359495638,-0.4345810285521306,-0.2717825707412735
Cardaminopsis,Brassicaceae,Brassicales,-0.18384476950921877,-0.36836060575731233,0.413478153720832,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.33224844768466544,0.6379898122149598,0.47556802771312684,0.6972612989812516,-0.8042340359495638,-0.45186454641783713,0.7616549895850862
Cardaria,Brassicaceae,Brassicales,0.04375243126121039,0.39634488316043637,0.6870063794654686,-0.5818451574895072,-0.3666949197178435,-0.6506825458724149,0.33224844768466544,0.6379898122149598,0.47556802771312684,0.6972612989812516,-0.8042340359495638,-0.45186454641783713,0.7616549895850862
Cardiospermum,Sapindaceae,Sapindales,-0.18384476950921877,-0.36836060575731233,0.0031858151038769173,-0.5818451574895072,-0.4861397688879882,-0.6506825458724149,0.3703754073571108,0.8661633604117854,0.4917927089150691,0.09786208741847259,1.7125423573314424,-0.3814105555747789,3.633385761872582
Carduncellus,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,-1.5862969696647162,-0.3447177847187448,0.41181751863475785,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Carduus,Asteraceae,Asterales,-0.15320668477173968,0.5728153815441698,-1.1435286691174193,-0.5818451574895072,-0.45803472439148674,-0.6506825458724149,0.3703754073571108,0.23142604162138694,0.4917927089150691,-0.073394830170893,0.9865940123765338,0.056469558409953255,0.47092188437833943
Carex,Cyperaceae,Poales,-0.18227658750619696,0.27143999307011674,0.6870063794654686,-0.5818451574895072,-0.5129790546692574,0.5331455649780126,0.3703754073571108,-1.2496276972860312,-2.4039001628732075,0.3928045570758711,-2.276325757173445,-0.4921142274560329,-0.3835386054084451
Carlina,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.25982209384515337,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,0.3703754073571108,-0.015416248196516246,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.06300593082794956,-1.2729183024996729
Carpesium,Asteraceae,Asterales,-0.18384476950921877,-0.36836060575731233,-0.6806347492577147,-0.5818451574895072,-0.45803472439148674,-0.6037052395104684,0.3703754073571108,1.2187952008929985,0.4917927089150691,-0.073394830170893,0.1715694968260092,0.02585991578918117,0.47092188437833943
Carpha,Cyperaceae,Poales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,-0.5818451574895072,-0.5129790546692574,0.5331455649780126,0.3703754073571108,-1.187529009762429,-2.1208900502728985,0.5545472009901136,-2.469997488778024,-0.4007261395476465,2.6103902301901027
Carpinus,Betulaceae,Fagales,-0.18384476950921877,-0.36836060575731233,0.6870063794654686,1.9138136866043858,1.287921328296507,-0.6037052395104684,0.3703754073571108,1.2187952008929985,-2.42864967379914,2.6524444414598407,1.6432822678834478,-0.40533936242674823,-0.7255774752174826
Carpobrotus,Aizoaceae,Caryophyllales,-0.020441650994299943,0.5728153815441698,0.6870063794654686,0.3780236296603204,-0.4953205984770533,-0.6506825458724149,0.3703754073571108,-0.015416248196516246,0.4917927089150691,-1.828778235461889,0.1715694968260092,-0.4905963939658316,0.05358756427949603
