Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,Tm,C_value,CV_C_value
Mercurialis,Euphorbiaceae,Malpighiales,2.777777778,0.111111111,0.777777778,0.0,0.01239531,0.03030303,1.0,0.666666667,0.5,2.16,0.58,1.687142857,46.98623198
Merendera,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.7468,7.747777778,83.48288256
Merremia,Convolvulaceae,Solanales,0.0,0.0,0.68707483,0.5,0.044375,0.0,1.0,0.807692308,1.0,1.91,0.38425,2.935333333,187.4734648
Mertensia,Boraginaceae,Boraginales,4.210526316,0.4,1.0,0.0,0.001824818,0.166666667,1.0,1.0,0.5,1.94,0.600255556,1.286052632,65.04411735
Mesembryanthemum,Aizoaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.000990099,0.0,1.0,0.75,1.0,0.86,0.6471375,0.43,60.63309118
Metrosideros,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,1.0,0.75,1.0,2.0,0.71,0.508,62.70475775
Microcybe,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,0.75,1.0,2.52,0.6471375,1.064262295,133.5968451
Microlepia,Dennstaedtiaceae,Monilophyta,100.0,0.5,1.0,0.0,0.0,0.017857143,1.0,0.5,0.0,2.0,0.6471375,7.94,18.37598277
Micromeria,Lamiaceae,Lamiales,0.476190476,0.047619048,1.0,0.571428571,0.004320557,1.0,1.0,0.666666667,0.998407643,0.0,0.6708,0.431666667,26.7130131
Micropyrum,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,1.0,1.0,0.0,1.73,0.360925926,5.530870827,74.38153976
Microseris,Asteraceae,Asterales,2.857142857,0.2,0.625,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,2.686923077,53.08436044
Microsorum,Polypodiaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,2.11,0.6471375,14.15444444,27.11387166
Microtis,Orchidaceae,Asparagales,13.33333333,0.333333333,1.0,0.0,0.0,0.985294118,0.963235294,0.764705882,1.0,2.79,0.4,7.564832714,120.3251337
Milium,Poaceae,Poales,0.0,0.0,0.5,0.0,0.074314214,0.967741935,1.0,0.5,0.0,1.73,0.360925926,4.646,3.35989946
Millotia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Mimosa,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.0,1.0,0.916129032,1.0,2.214285714,0.626545455,0.64,8.838834765
Mimulus,Phrymaceae,Lamiales,0.12343502,0.065420561,0.35046729,0.009345794,0.0,0.017857143,1.0,0.5,1.0,2.09,0.268714286,0.37,60.63309118
Minuartia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.729885057,0.0,0.001818182,0.0,1.0,1.0,0.958333333,4.0,0.592428667,1.026,4.140866625
Minuria,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Mirabilis,Nyctaginaceae,Caryophyllales,0.0,0.0,1.0,0.026315789,0.005063291,0.0,1.0,0.75,1.0,1.93,0.6471375,1.19,28.32153972
Mirbelia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Miscanthus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,3.7,21.64272619
Misopates,Plantaginaceae,Lamiales,0.0,0.0,0.0,0.0,0.005925926,1.0,1.0,1.0,1.0,1.43,0.593923077,1.030808511,68.5695549
Mitella,Saxifragaceae,Saxifragales,1.818181818,0.090909091,1.0,0.0,0.0,0.017857143,1.0,0.625,1.0,2.09,0.6471375,1.406666667,0.0
Mitrasacme,Loganiaceae,Gentianales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,1.0,1.69,0.6471375,0.43,60.63309118
Moehringia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.934782609,0.0,0.001818182,0.0,1.0,1.0,1.0,3.0,0.592428667,1.703217391,61.43192451
Moenchia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.001818182,0.0,1.0,1.0,1.0,2.63,0.592428667,1.703217391,61.43192451
Mohavea,Plantaginaceae,Lamiales,0.0,0.0,0.0,0.0,0.005925926,0.818181818,1.0,0.715189873,0.794117647,1.43,0.593923077,1.030808511,68.5695549
Molinerella,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Mollugo,Molluginaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.022988506,0.0,1.0,1.0,1.0,0.0,0.6471375,0.49,60.63309118
Moltkia,Boraginaceae,Boraginales,0.0,0.0,1.0,0.666666667,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,0.84,65.04411735
Monarda,Lamiaceae,Lamiales,0.0,0.0,0.375,0.0,0.004320557,0.918604651,1.0,0.5,1.0,2.01,0.6708,1.197755102,82.29557184
Monardella,Lamiaceae,Lamiales,4.086021505,0.612903226,0.741935484,0.0,0.004320557,0.918604651,1.0,0.666666667,0.998407643,2.01,0.6708,1.197755102,82.29557184
Monolepis,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Monolopia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Monoptilon,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Monotoca,Ericaceae,Ericales,20.0,0.5,1.0,1.0,0.0,0.0,1.0,0.55,0.974226804,1.81,0.87925,0.753636364,28.06023211
Monotropa,Ericaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.81,0.87925,0.753636364,28.06023211
Montia,Montiaceae,Caryophyllales,0.0,0.0,0.233333333,0.0,0.0,0.017857143,1.0,0.5,1.0,1.0,0.6471375,0.6,51.70224518
Moricandia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.65,83.97051654
Morinda,Rubiaceae,Gentianales,0.0,0.0,1.0,1.0,0.0006,0.0,1.0,0.714285714,1.0,1.25,0.7185,0.65,6.527139519
Morus,Moraceae,Rosales,0.0,0.0,1.0,1.0,0.01,0.0,1.0,0.75,0.0,1.66,0.984666667,0.625,0.0
Mucizonia,Crassulaceae,Saxifragales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.947368421,0.38,0.728,1.234255319,124.8772342
Mucronea,Polygonaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.002727273,0.0,1.0,0.803921569,0.779761905,2.64,0.8,2.17925,59.83677065
Mucuna,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Muehlenbeckia,Polygonaceae,Caryophyllales,0.0,0.0,1.0,0.7,0.002727273,0.0,1.0,0.803921569,1.0,2.64,0.8,2.17925,59.83677065
Muellerina,Loranthaceae,Santalales,0.0,0.0,1.0,1.0,0.0,0.875,1.0,1.0,1.0,1.88,0.6471375,5.7,18.60807319
Muhlenbergia,Poaceae,Poales,0.052882073,0.016129032,0.879032258,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,3.0,0.360925926,5.530870827,74.38153976
Muilla,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.137931034,1.0,0.535714286,1.0,2.0,0.7405,20.29855072,46.74431053
Murbeckiella,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.702577031,83.97051654
Muretia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Muscari,Asparagaceae,Asparagales,0.584795322,0.052631579,1.0,0.0,0.0,0.02173913,1.0,0.5,1.0,2.09,0.735,4.18,31.1115181
Musineon,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Myoporum,Scrophulariaceae,Lamiales,0.0,0.0,1.0,1.0,0.001764706,0.25,1.0,0.861111111,1.0,2.0,0.82,1.94,43.5766771
Myosotis,Boraginaceae,Boraginales,0.03417635,0.012987013,0.39055794,0.0,0.001824818,0.166666667,1.0,0.733333333,1.0,1.94,0.600255556,2.04,0.0
Myosurus,Ranunculaceae,Ranunculales,2.222222222,0.1,0.0,0.0,0.0,0.1,1.0,1.0,1.0,3.25,0.62825,1.1,60.63309118
Myrica,Myricaceae,Fagales,0.0,0.0,1.0,1.0,0.0,0.017857143,1.0,0.0,0.0,2.0,0.6471375,0.42,60.63309118
Myriophyllum,Haloragaceae,Saxifragales,0.0,0.0,0.9375,0.0,0.0,0.017857143,1.0,0.25,0.125,2.09,0.6471375,0.426666667,36.78517927
Myrsine,Primulaceae,Ericales,0.584795322,0.052631579,1.0,1.0,0.0,0.0,1.0,0.631578947,0.533333333,1.942307692,0.711666667,1.23,101.4595412
Myrsiphyllum,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,11.2481106,82.85160697
Najas,Hydrocharitaceae,Alismatales,0.0,0.0,0.041666667,0.0,0.0,0.333333333,1.0,0.5,0.0,2.09,0.6471375,3.563333333,37.85391716
Nama,Boraginaceae,Boraginales,0.0,0.0,0.157894737,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Narcissus,Amaryllidaceae,Asparagales,1.41025641,0.275,1.0,0.0,0.0,0.137931034,1.0,0.5,1.0,3.0,0.73,15.11941176,35.06471115
Narthecium,Nartheciaceae,Dioscoreales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.0,1.0,2.09,0.6471375,0.41,60.63309118
Nassella,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,0.0,0.360925926,5.530870827,74.38153976
Nasturtium,Brassicaceae,Brassicales,16.66666667,0.25,1.0,0.0,0.00485306,0.0,1.0,0.333333333,1.0,2.63,0.456936364,0.595,14.01120336
Navarretia,Polemoniaceae,Ericales,0.0,0.0,0.0,0.0,0.0,0.017857143,1.0,0.833333333,1.0,3.0,0.385285714,1.7,31.61183257
Nemacladus,Campanulaceae,Asterales,0.0,0.0,0.0,0.0,0.0,0.705882353,1.0,0.857142857,1.0,2.93,0.718333333,2.526875,75.50487159
Nemophila,Boraginaceae,Boraginales,0.0,0.0,0.0,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.25,65.04411735
Nepeta,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.918604651,1.0,0.875,1.0,2.01,0.6708,0.28,82.29557184
Nephrolepis,Lomariopsidaceae,Monilophyta,20.0,0.4,1.0,0.0,0.0,0.017857143,1.0,0.75,1.0,2.09,0.6471375,8.633333333,18.19135232
Neraudia,Urticaceae,Rosales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6875,0.375,3.0,0.974,0.70375,50.00650089
Nicotiana,Solanaceae,Solanales,0.793650794,0.107142857,0.321428571,0.142857143,0.089837398,0.018181818,1.0,1.0,1.0,0.0,0.324142857,3.697346939,29.20335261
Nigella,Ranunculaceae,Ranunculales,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,3.25,0.62825,10.66,0.243721971
Nitrophila,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Nolina,Asparagaceae,Asparagales,0.0,0.0,1.0,1.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,5.776666667,12.11318026
Nonea,Boraginaceae,Boraginales,0.0,0.0,0.111111111,0.0,0.001824818,0.166666667,1.0,1.0,1.0,1.94,0.600255556,1.286052632,65.04411735
Notelaea,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.2,1.0,0.714285714,0.815789474,2.46,0.9775,1.535925926,20.57236407
Nothocalais,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Nothocestrum,Solanaceae,Solanales,0.0,0.0,1.0,1.0,0.089837398,0.018181818,1.0,0.861111111,1.0,2.875,0.324142857,2.962857143,75.18940887
Nothofagus,Nothofagaceae,Fagales,33.33333333,0.333333333,1.0,1.0,0.0,0.017857143,1.0,0.75,0.0,1.944444444,0.99,2.25,60.63309118
Notholaena,Pteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,3.33,0.6471375,5.8525,29.52077225
Nototrichium,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Nuphar,Nymphaeaceae,Nymphaeales,10.0,0.2,1.0,0.0,0.0,0.0,1.0,0.333333333,1.0,2.09,0.6471375,2.58,2.740723958
Nymphaea,Nymphaeaceae,Nymphaeales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.09,0.6471375,1.297,42.3405497
Nymphoides,Menyanthaceae,Asterales,0.0,0.0,0.928571429,0.0,0.0,0.0,1.0,0.5,1.0,2.09,0.6471375,0.73,60.63309118
Ochrosia,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.016806723,1.0,0.375,1.0,3.75,0.80825,1.132962963,66.00308026
Ocimum,Lamiaceae,Lamiales,0.0,0.0,0.5,0.0,0.004320557,1.0,1.0,0.666666667,0.998407643,2.01,0.667,1.197755102,82.29557184
Odontites,Orobanchaceae,Lamiales,0.0,0.0,0.117647059,0.117647059,0.0,0.72,1.0,1.0,1.0,1.14,0.7155,0.57,49.13924668
Oenanthe,Apiaceae,Apiales,0.0,0.0,0.909090909,0.0,0.003968254,0.0,1.0,0.785714286,1.0,2.6,0.937666667,0.64,2.209708691
Oenothera,Onagraceae,Myrtales,0.102145046,0.04494382,0.402001096,0.0,0.001538462,0.0,1.0,1.0,1.0,1.54,1.043,1.221666667,9.234313412
Olearia,Asteraceae,Asterales,0.483091787,0.108695652,1.0,0.979166667,0.00210989,0.017857143,0.826621924,0.68329718,1.0,1.5,0.6471375,6.13,74.38814924
Omalotheca,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Omphalodes,Boraginaceae,Boraginales,0.0,0.0,0.375,0.0,0.001824818,0.166666667,1.0,0.75,1.0,1.94,0.600255556,1.286052632,65.04411735
Oncosiphon,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Onobrychis,Fabaceae,Fabales,0.0,0.0,0.913043478,0.0,0.096494845,0.735191638,1.0,1.0,1.0,2.1,0.626545455,1.25,100.1112562
Ononis,Fabaceae,Fabales,0.056497175,0.016666667,0.311111111,0.433333333,0.096494845,0.735191638,1.0,0.833333333,1.0,2.1,0.626545455,2.9788,100.1112562
Onopordum,Asteraceae,Asterales,0.865800866,0.090909091,0.0,0.0,0.00210989,0.017857143,1.0,1.0,1.0,2.09,0.568,1.33,74.38814924
Onosma,Boraginaceae,Boraginales,0.0,0.0,0.712121212,0.0,0.001824818,0.166666667,1.0,1.0,1.0,1.94,0.600255556,1.79,46.74436057
Onosmodium,Boraginaceae,Boraginales,0.0,0.0,1.0,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Opercularia,Rubiaceae,Gentianales,0.0,0.0,1.0,0.0,0.0006,0.00877193,1.0,0.714285714,1.0,2.27,0.7185,0.986904762,55.33852992
Ophioglossum,Ophioglossaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,0.5,1.0,2.09,0.6471375,61.77666667,4.21026757
Ophrys,Orchidaceae,Asparagales,14.62450593,1.608695652,1.0,0.0,0.0,0.985294118,1.0,0.833333333,1.0,2.79,0.4,7.564832714,120.3251337
Oplismenus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.958333333,0.724806202,0.093533487,1.73,0.360925926,2.64,74.38153976
Opopanax,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Opuntia,Cactaceae,Caryophyllales,1.333333333,0.333333333,1.0,0.773584906,0.0,0.0,1.0,0.75,1.0,2.5,0.770383333,2.59,31.40810556
Orchis,Orchidaceae,Asparagales,1.149425287,0.166666667,1.0,0.0,0.0,0.985294118,1.0,0.857142857,1.0,2.79,0.4,7.564832714,120.3251337
Orcuttia,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Oreobolus,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.45,1.0,0.512578616,0.105381166,2.53,0.13225,1.062465753,144.9035847
Oreochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,1.0,1.0,0.0,1.73,0.360925926,5.530870827,74.38153976
Oreomyrrhis,Apiaceae,Apiales,10.0,0.2,0.9,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Oreonana,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Origanum,Lamiaceae,Lamiales,3.846153846,0.230769231,0.959731544,0.566666667,0.004320557,0.918604651,1.0,0.5,1.0,2.01,0.6708,0.765,0.0
Orlaya,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,1.38,48.45406178
Ornithogalum,Asparagaceae,Asparagales,0.12195122,0.024390244,1.0,0.0,0.0,0.0,1.0,0.4,1.0,2.09,0.735,14.383,57.86951179
Ornithopus,Fabaceae,Fabales,1.282051282,0.076923077,0.0,0.0,0.096494845,0.735191638,1.0,1.0,1.0,2.1,0.626545455,2.9788,100.1112562
Orobanche,Orobanchaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.925,1.0,1.14,0.7155,3.331702128,33.07759632
Orostachys,Crassulaceae,Saxifragales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.947368421,0.38,0.728,1.234255319,124.8772342
Orthocarpus,Orobanchaceae,Lamiales,0.0,0.0,0.0,0.0,0.0,0.72,1.0,0.958333333,1.0,1.14,0.7155,3.468225806,49.13924668
Oryzopsis,Poaceae,Poales,2.564102564,0.153846154,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.093533487,1.73,0.360925926,5.530870827,74.38153976
Osmorhiza,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Osmunda,Osmundaceae,Monilophyta,33.33333333,0.333333333,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,2.09,0.6471375,13.77333333,1.488088182
Osteocarpum,Amaranthaceae,Caryophyllales,50.0,0.25,1.0,0.0,0.041463415,0.0,1.0,0.986486486,0.548717949,2.24,0.199,1.222277228,57.33533842
Osyris,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,0.8125,0.5,2.4,0.6471375,64.80090909,50.02063934
Oxalis,Oxalidaceae,Oxalidales,0.0,0.0,0.9375,0.0,0.003896104,0.0,0.7,0.25,1.0,1.875,0.6471375,2.333809524,146.0891822
Oxylobium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Oxytheca,Polygonaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.002727273,0.0,1.0,0.803921569,0.779761905,2.64,0.8,2.17925,59.83677065
Oxytropis,Fabaceae,Fabales,0.510204082,0.12244898,1.0,0.0,0.096494845,0.735191638,1.0,1.0,1.0,2.1,0.626545455,4.61,100.1112562
Ozothamnus,Asteraceae,Asterales,5.882352941,0.470588235,1.0,1.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Paederota,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,0.818181818,1.0,0.715189873,0.794117647,1.43,0.593923077,1.030808511,68.5695549
Paeonia,Paeoniaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,2.09,0.6471375,20.28384615,20.29001217
Palafoxia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Panax,Araliaceae,Apiales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.0,0.6471375,2.5545,60.85136123
Pancratium,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.535714286,1.0,2.0,0.7405,24.55666667,22.59401148
Panicum,Poaceae,Poales,0.051264525,0.019480519,0.48,0.0,0.074314214,1.0,1.0,1.0,0.0,1.666666667,0.360925926,1.8975,29.00157923
Papaver,Papaveraceae,Ranunculales,0.067340067,0.018181818,0.290909091,0.0,0.0,0.333333333,1.0,1.0,1.0,2.09,0.23,3.845,46.03355041
Paradisea,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.02173913,1.0,0.517857143,1.0,2.09,0.735,3.725,2.088100562
Parapholis,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,0.967741935,1.0,1.0,0.0,1.73,0.360925926,9.08,74.38153976
Parentucellia,Orobanchaceae,Lamiales,0.0,0.0,0.0,0.0,0.0,0.72,1.0,1.0,1.0,1.14,0.7155,3.468225806,49.13924668
Parietaria,Urticaceae,Rosales,0.0,0.0,0.325,0.0,0.0,0.0,1.0,0.833333333,0.5,2.01,0.974,0.57,50.00650089
Parnassia,Celastraceae,Celastrales,1.818181818,0.090909091,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.92,0.6471375,1.18,71.44344045
Paronychia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.653846154,0.0,0.001818182,0.0,1.0,1.0,0.666666667,2.63,0.592428667,1.34,61.43192451
Parsonsia,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.016806723,1.0,0.375,1.0,2.1,0.80825,1.132962963,66.00308026
Parthenium,Asteraceae,Asterales,0.0,0.0,0.8,0.285714286,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Parvisedum,Crassulaceae,Saxifragales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.947368421,0.38,0.728,1.234255319,124.8772342
Paspalidium,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,5.530870827,74.38153976
Paspalum,Poaceae,Poales,0.0,0.0,0.92,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.496478873,2.666666667,0.360925926,1.232083333,21.52214294
Passiflora,Passifloraceae,Malpighiales,0.0,0.0,1.0,0.6,0.001652893,0.0,1.0,0.75,1.0,2.0,0.967,1.7304,21.2334278
Pastinaca,Apiaceae,Apiales,0.0,0.0,0.25,0.0,0.003968254,0.0,1.0,1.0,1.0,2.6,0.937666667,1.73,48.45406178
Patersonia,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.489361702,1.0,0.45,1.0,0.33,0.620833333,6.3739375,86.6982457
Pectis,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Pectocarya,Boraginaceae,Boraginales,1.515151515,0.083333333,0.0,0.0,0.001824818,0.166666667,1.0,0.781818182,0.987394958,1.94,0.600255556,1.286052632,65.04411735
Pedicularis,Orobanchaceae,Lamiales,0.0,0.0,0.957317073,0.0,0.0,0.72,1.0,1.0,1.0,1.14,0.962,2.84,49.13924668
Pediocactus,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,2.26,0.770383333,2.731960784,58.13731791
Pediomelum,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.735191638,1.0,0.916129032,0.999645641,2.1,0.626545455,2.9788,100.1112562
Pelargonium,Geraniaceae,Geraniales,2.197802198,0.142857143,0.96875,0.5,0.0,0.666666667,1.0,0.833333333,1.0,4.0,0.88,8.1,114.5926061
Pelea,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,0.75,1.0,5.0,0.6471375,1.064262295,133.5968451
Pellaea,Pteridaceae,Monilophyta,2.857142857,0.2,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,3.33,0.6471375,6.81,29.52077225
Peltaria,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.996621622,0.882352941,0.994444444,2.63,0.456936364,0.763333333,51.43207638
Pennisetum,Poaceae,Poales,0.0,0.0,0.875,0.0,0.074314214,0.967741935,0.958333333,0.724806202,0.0,1.73,0.360925926,2.121666667,35.48932833
Penstemon,Plantaginaceae,Lamiales,0.081371694,0.075268817,1.0,0.144385027,0.005925926,0.818181818,1.0,0.715189873,0.794117647,1.43,0.593923077,0.819913043,48.7061693
Pentachaeta,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Pentagramma,Pteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.017857143,1.0,1.0,1.0,3.33,0.6471375,5.8525,29.52077225
Peperomia,Piperaceae,Piperales,0.0,0.0,0.538461538,0.0,0.000992556,0.0,1.0,0.75,0.5,2.968085106,1.086,1.887,52.78756168
Perideridia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.867346939,0.996575342,2.6,0.937666667,2.627731959,48.45406178
Periploca,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.375,1.0,2.1,0.80825,0.5,66.00308026
Perityle,Asteraceae,Asterales,0.0,0.0,0.833333333,0.25,0.00210989,0.017857143,0.826621924,0.68329718,0.972615385,2.09,0.6471375,4.064583333,74.38814924
Persicaria,Polygonaceae,Caryophyllales,1.814516129,0.28125,0.375,0.0,0.002727273,0.0,1.0,0.727272727,1.0,2.64,0.8,0.565,33.79094353
